WAKCWJNDXBPEBP-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCCC(=O)OC,21205,1:3|2:11|3:1|22:1
HPXRVTGHNJAIIH-UHFFFAOYSA-N,C1CCC(CC1)O,7966,2:5|3:1|14:1
JGCAZFUFORGMFB-UHFFFAOYSA-N,CC1(CC1(Cl)Cl)C(=O)OC,74051,1:2|2:1|4:1|77:1|49:1
XEMUTFNBAICJEO-UHFFFAOYSA-N,CC1=C(C=C(C=C1)Cl)N=C=O,2769632,9:3|10:1|11:1|53:1|109:1
PAXLEVPLFYBSQJ-UHFFFAOYSA-N,CCCCCC(C)C(C)CC,13353494,1:4|2:5|3:2
BMHUHOFPKFAGAR-UHFFFAOYSA-N,CCC1=CC2=C(CCCC2=O)C=C1,231508,1:1|2:1|9:3|10:1|12:2|19:1
PNAGDDZKFJHOOK-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)C(Cl)(Cl)Cl)F,611201,9:3|10:1|51:1|53:1|71:1
QHTJSSMHBLGUHV-UHFFFAOYSA-N,CCC(C)(C)C1=CC=CC=C1,16295,1:3|2:1|4:1|10:1|9:5
YPGCWEMNNLXISK-UHFFFAOYSA-N,CC(C1=CC=CC=C1)C(=O)O,10296,1:1|42:1|13:1|9:5
CYHBBPXPWUCENE-UHFFFAOYSA-N,CC(C)(C1=CC=C(C=C1)OCCO)C2=CC=C(C=C2)OCCO.C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CO)O,6451703,1:2|4:1|9:16|10:8|100:2|42:4|62:1
CGFMLBSNHNWJAW-UHFFFAOYSA-N,C1=C(C(=CC(=C1F)F)Cl)C(=O)O,737171,9:2|10:1|71:2|42:1|53:1
ZIQNZEFIQWBNHV-UHFFFAOYSA-N,CCC(CC)(CBr)CBr,106258,64:2|1:2|2:4|4:1
YZCUJPLKGSDCFP-UHFFFAOYSA-N,CCCSCC(C)C,137188,1:3|2:2|3:1|103:1
QMDFYAWUWIIQFM-UHFFFAOYSA-N,C1=C(C=C(C=C1C(=O)O)I)C(=O)O,103988,9:3|10:3|42:2|63:1
KBWBVQMLOPIGCK-UHFFFAOYSA-N,CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC(=C3)OC,125247,24:1|9:9|10:7|11:2
PATIUEOBXCLCSQ-UHFFFAOYSA-N,C1CCC23C=CC=CC2(C1)C=C3,141074,2:4|4:2|6:3
ACBFJMAXNZVRRX-UHFFFAOYSA-N,CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,3017576,1:2|2:18|10:2|77:2|9:4
VZUAUHWZIKOMFC-UHFFFAOYSA-N,CC(=O)OCC=CCOC(=O)C,140402,2:2|21:2|6:1
HEMCGZPSGYRIOL-UHFFFAOYSA-N,C1CCC2(C1)CC2,12657448,2:6|4:1
YWWVDXKZLGXVHT-UHFFFAOYSA-N,C1=CC=C(C=C1)CC2=CC=CC=C2F,138053,9:9|10:1|12:1|71:1
QYAHGDMPUORRQD-UHFFFAOYSA-N,CC(=O)CCCOC(=O)C,21258,2:3|18:1|21:1
CHQAPVIVKFPRBM-HTQXLVHVSA-N,CCN1C[C@@]2(CC[C@@H](C34[C@@H]2CC(C31)C56[C@H]4C[C@@H]([C@H](C5)C(=C)[C@H]6O)O)OC(=O)C7=CC=CC=C7)C,3075701,1:2|2:6|3:8|4:3|7:1|9:5|10:1|77:1|14:2|35:1
BAYAKMPRFGNNFW-UHFFFAOYSA-N,CC(C)C(C(C)C)O,11752,1:4|3:3|14:1
PAXWJPXSRJWDJO-UHFFFAOYSA-N,CCC1CCC2CCCCC2C1.CCC1CCCC2C1CCCC2,33052,1:2|2:16|3:6
PYGFTQSWNOAFAN-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=C(C4=C3C=CC5=CC=CC=C54)F)C=C1,3056430,9:8|10:6|11:1|12:2|71:1
AGSPXMVUFBBBMO-UHFFFAOYSA-N,C(CN)C#N,1647,41:1|29:1
QMHNQZGXPNCMCO-UHFFFAOYSA-N,CCCCCCN(C)C,78090,1:2|2:5|34:1
DHVOJYDALVUWPZ-ARJAWSKDSA-N,C/C(=C/C(=O)OC)/O,54684678,8:1|1:2|77:1|14:1
XSMAIDLOXKONHB-UHFFFAOYSA-N,C1=CC2=C(C=C(C=C2)O)C(=C1)Cl,21572625,9:6|10:2|53:1|17:1
RPMGCDFPDJACFM-UHFFFAOYSA-N,CC(C)(C)CCCCCCCCSCCOCCO,197115,1:3|2:9|4:1|100:1|103:1
IUGUYAKPEVLCSE-UHFFFAOYSA-N,CCCCCC1=CC(=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)CCCCC,109785,1:2|2:15|100:1|9:3|10:1|12:2|25:9
NUZOJVITWLEKMM-UHFFFAOYSA-N,C1C2C3CNC2C4C1C3CN4,136055,32:2|2:1|3:6
MYQHDZLKXQJBCW-MDZDMXLPSA-N,C/C(=C(/C)\OC)/C1=CC=CC=C1,3036415,24:1|1:2|10:1|70:1|9:5
BIBHNAJLMRUJLS-UHFFFAOYSA-N,CC(C)CC(CC(C)C)C(C)C,23390369,1:6|2:2|3:4
UPMJXBLRDCBHGF-ZDUSSCGKSA-N,C[C@@H](C1=CC=CC=C1)NCC2=CC(=C(C=C2)OC)OC,961395,32:1|1:1|9:8|10:3|13:1|24:2
OWEIAGSMFHSSES-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(C2=CC=C(C=C2)C)(C(F)(F)F)C(F)(F)F,621931,9:8|10:2|11:2|4:1|74:2
FICGHCVUNRMIDX-UHFFFAOYSA-N,C1(=C(C2(C3(C1(C23C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,140891,74:6|4:4|70:1
KTJRGPZVSKWRTJ-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CCCl,70295,9:5|10:1|19:1|44:1
ZDFADKWBHKVUIB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C4C2=C(C5=CC=CC6=C5C4=C(C=C6)C=C3)O,150519,9:11|10:10|17:1
RCSSHZGQHHEHPZ-MRVPVSSYSA-N,C[C@H](C1=CC=CC=C1)NC,2060888,1:1|31:1|13:1|9:5
DVMDMNUBSYFOLH-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C=C.CC1=CC=CC=C1C=C.CC(=C)C(=O)O,6455860,1:3|2:5|3:1|5:2|7:1|9:4|10:1|11:1|77:1|42:1
IKPSIIAXIDAQLG-UHFFFAOYSA-N,CCCCCCCCCCCBr,12744,64:1|1:1|2:10
XDEGQMQKHFPBEW-UHFFFAOYSA-N,CC=C(C)C(=O)OCC(C)C,109114,8:1|1:4|2:1|3:1|77:1
ACFJNTXCEQCDBX-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)CC#N,25887,24:3|9:2|10:4|41:1
GARQDIVXKVBJFP-UHFFFAOYSA-N,CCCCCCCCC1=CC=C(C=C1)C(=O)C,66344,1:1|2:6|9:4|10:1|12:1|18:1
SCEBDBNGUCNRCE-UHFFFAOYSA-N,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,521801,1:1|10:3|12:1|42:1|9:8
NXQMCAOPTPLPRL-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2,8437,9:10|2:3|10:2|77:2|25:1
IXDBUVCZCLQKJF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCC,76783,1:2|2:31|22:2|103:1
SYSGUSYYWWVOTG-IEBWSBKVSA-N,CC1=C2C(=C3C=C[C@H]([C@@H](C3=C1)O)O)C=CC4=CC=CC=C42,57137,3:1|6:1|9:7|10:5|11:1|13:1|14:2
IONYGGJUUJFXJK-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)C(=O)O,13896,10:1|42:1|53:5
JNVXRQOSRUDXDY-UHFFFAOYSA-N,CC(I)I,68980,1:1|3:1|63:2
LFULMNRPABTDDQ-UHFFFAOYSA-N,CNCC1=CC(=C(C(=C1)OC)OC)OC,521855,24:3|9:2|10:3|12:1|31:1
VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(=O)O,10467,1:1|2:18|42:1
FVYMNKYNSBBJCT-UHFFFAOYSA-N,CCCCC(CCCCC(=O)O)O,5312736,1:1|2:7|3:1|42:1|14:1
SZQDOCSTKXRXAR-UHFFFAOYSA-N,CC(C)C(C)CC(C)(C)C(C)C,21678258,1:7|2:1|3:3|4:1
ISFIHGMRNGUEGX-UHFFFAOYSA-N,C1COC(O1)(CCC(=O)OCCO)CC2=CC=CC=C2,106526,2:3|4:1|9:5|12:1|14:1|22:1|27:2
XCBSBVQQIUFBBQ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCO.C1=CC(=CC=C1C(=O)O)C(=O)O.C(C(CO)(CO)CO)O,44145715,1:1|2:21|4:1|9:4|10:2|14:5|22:1|42:2
KDXKERNSBIXSRK-YFKPBYRVSA-N,C(CCN)C[C@@H](C(=O)O)N,5962,2:3|42:1|29:1|30:1
FHQUDZUTAZYJRH-UHFFFAOYSA-N,CC(CC(C)O)CC(C)(C)C,3016592,1:5|2:2|3:2|4:1|14:1
MMXRRNUXCHUHOE-UHFFFAOYSA-N,C(CCCO)CCCBr,66284,64:1|2:7|14:1
BSKOLJVTLRLTHE-HTQZYQBOSA-N,CC[C@@H]1CCC[C@H]1C,13598,1:2|2:4|3:2
YLCHTSSXNSNXSW-UHFFFAOYSA-N,CCCCC(=O)OC1CCCCC1,73772,1:1|2:7|3:1|22:1
NONFLFDSOSZQHR-UHFFFAOYSA-N,C[Si](C)(C)CCC(=O)O,79764,1:3|2:2|42:1|81:1
QPJORFLSOJAUNL-UHFFFAOYSA-N,C1C2=CC=CC=C2C=CC3=CC=CC=C31,67492,9:8|10:3|12:1|6:1
XMCRWEBERCXJCH-UHFFFAOYSA-N,CC(=O)C1=C(C=C(C=C1)Cl)Cl,16693,9:3|10:1|18:1|53:2
VFBYWNSASHHPPA-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)OCCO,76670,1:1|10:2|100:1|77:1|9:4
NRPQWTVTBCRPEL-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)C(=O)O)I,139451,9:3|10:2|63:1|42:1|53:1
FCSSYEWURMTUSM-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)F)C(=O)O,302931,9:3|10:1|71:1|42:1|53:1
JWURNPFBPNJGCJ-UHFFFAOYSA-N,CCC(CO)(CO)CO.CC1=C(C=CC=C1N=C=O)N=C=O.C=CC(=O)OCCO,6452685,1:1|2:6|4:1|5:1|9:3|10:2|11:1|77:1|14:4|109:2
HSNQNPCNYIJJHT-ISLYRVAYSA-N,CCCCCCCC/C=C/CCCCCCCC,5364599,1:2|2:14|6:1
AGUHKYIINWBAIP-UHFFFAOYSA-N,C1CCCN2CCCN(CC1)CC2,145054,2:9|35:2
QIZDLUWRENVVJW-UHFFFAOYSA-N,CCCCCCCCCCCCC=CCC,520683,1:2|2:12|6:1
SDMPHKFSDSMFIL-UHFFFAOYSA-N,C1COC2=C(C=C(C=C2)Br)OCCOCCOC3=CC=CC=C3OCCO1,2724769,64:1|9:7|2:2|27:6|10:5
IILVSKMKMOJHMA-UHFFFAOYSA-N,CC1=C(C=CC=C1Br)N,123538,64:1|9:3|10:1|11:1|36:1
IJNJLGFTSIAHEA-UHFFFAOYSA-N,C#CC=O,12222,65:1|20:1
ZLNVRXFZTPRLIK-UHFFFAOYSA-N,C(C1=C(C(=C(C(=C1F)F)F)F)F)Cl,69557,10:1|44:1|71:5
GPTXUWVDFMQENI-UHFFFAOYSA-N,CC1=C2C=CC3=C4C2=C5C(=C(C4=CC=C3)C=O)C=CC6=C5C1=CC=C6,3047215,9:10|10:11|11:1|20:1
LGGDSXPOQVDFDO-UHFFFAOYSA-N,CCOC(=O)CCCCCCCCCCCCCCCCC(=O)OCC,220110,1:2|2:16|22:2
TVUPJKALGKCABC-UHFFFAOYSA-N,COC1=C(C(=C(C(=C1F)F)C2=C(C(=C(C(=C2F)F)OC)F)F)F)F,262954,24:2|10:4|71:8
PMGCQNGBLMMXEW-UHFFFAOYSA-N,CC(C)CCOC(=O)C1=CC=CC=C1O,6874,1:2|2:2|3:1|9:4|10:1|77:1|17:1
XJRBAMWJDBPFIM-UHFFFAOYSA-N,COC=C,7861,24:1|5:1
PJGDIRACIXOKQW-UHFFFAOYSA-N,CC(=O)C1=CC(=CC=C1)SC,6432107,9:4|10:2|18:1|102:1
GQOXDWHRXDPZJK-UHFFFAOYSA-N,CC(C#C)(C(C1=CC=CC=C1)O)O,16252,1:1|4:1|65:1|9:5|13:1|14:2
NEMOJKROKMMQBQ-UHFFFAOYSA-N,COC(=O)C(C(=O)OC)Br,70087,64:1|1:2|3:1|77:2
WAAWMJYYKITCGF-WTPIMUJOSA-N,C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCCC4)C)C,164641,1:6|2:12|3:8|4:2
ZQJAONQEOXOVNR-UHFFFAOYSA-N,CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC,137295,1:3|2:23|35:1
CRDAMVZIKSXKFV-UHFFFAOYSA-N,CC(=CCCC(=CCCC(=CCO)C)C)C,3327,8:3|1:4|2:5|14:1
LUJMEECXHPYQOF-UHFFFAOYSA-N,CC(=O)C1=CC(=CC=C1)O,8487,9:4|10:1|18:1|17:1
CGEPGDQNCRDJHS-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2(CCCCC2)C3=CC(=C(C=C3)N)C)N,80920,2:5|4:1|9:6|10:2|11:2|36:2
QMNOIORHZMRPLS-UHFFFAOYSA-N,CCCCO.CC(CO)O.C(CO)O,16212863,1:2|2:4|3:1|62:1|14:3
HEBKPAWCVUSXMB-UHFFFAOYSA-N,C=CCOC(=O)C1CCCCC1C(=O)OCC=C,101161,2:6|3:2|5:2|77:2
IRRHFODGOMSPEE-UHFFFAOYSA-N,CC1CCC(NC1)C(C)C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)O,312781,32:1|1:4|2:9|3:9|4:2|8:1|14:2
IXWOVMRDYFFXGI-UHFFFAOYSA-N,CC1=CC=C(C=C1)CCCC(=O)O,78279,9:4|2:2|11:1|12:1|42:1
WWGUMAYGTYQSGA-UHFFFAOYSA-N,CC1=CC2=CC=CC=C2C=C1C,11386,9:6|10:2|11:2
MOHYOXXOKFQHDC-UHFFFAOYSA-N,COC1=CC=C(C=C1)CCl,69993,24:1|9:4|10:2|44:1
RSEPBGGWRJCQGY-UHFFFAOYSA-N,CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,3267,1:2|2:7|3:3|4:1|9:3|12:1|13:1|17:1|22:1
OXYLCGRXCQARQV-UHFFFAOYSA-N,COC(=O)CC1=CC(=CC=C1)F,2734108,1:1|10:1|71:1|22:1|9:4
MONMFXREYOKQTI-UHFFFAOYSA-N,CC(C(=O)O)Br,11729,64:1|1:1|42:1|3:1
LKUNXBRZDFMZOK-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCC(CO)O,92926,1:1|2:9|3:1|22:1|14:2
MTXSIJUGVMTTMU-UHFFFAOYSA-N,C1CCNC(C1)C2=CN=CC=C2,2181,32:1|2:3|3:1|38:1
QROGIFZRVHSFLM-QHHAFSJGSA-N,C/C=C/C1=CC=CC=C1,252325,1:1|10:1|6:1|9:5
CCCIYAQYQZQDIZ-UHFFFAOYSA-N,CCC(=O)CCC(C)C,12210,19:1|1:3|2:2|3:1
XKHTUKHDGNJTLD-UHFFFAOYSA-N,CCCCCC(C)OC,13215858,24:1|1:2|2:4|3:1
GFIWSSUBVYLTRF-UHFFFAOYSA-N,C(CNCCO)NCCO,78179,32:2|2:4|14:2
AZHWRHJDAMOKPR-UHFFFAOYSA-N,CCOCC1(CC2CC1C3C2CCC3)O,118183,1:1|2:6|3:4|4:1|14:1|25:1
JVPPGMNHTVHMES-UHFFFAOYSA-N,CCCCC1CCC=CC1,140845,1:1|2:6|3:1|6:1
OKBJVIVEFXPEOU-UHFFFAOYSA-N,C1=CC(=C(C(=C1C2=C(C=CC(=C2Cl)Cl)Cl)Cl)Cl)Cl,38017,9:4|10:2|53:6
FPRUDKWOQNIYOG-UHFFFAOYSA-N,COC1=CC=C(S1)OC,143545,24:2|108:1
BGPJTIXJFAGUIF-UHFFFAOYSA-N,C1CC(=O)C2=CC=CC=C2C1O,152325,2:1|9:4|10:1|13:1|14:1|19:1
IVLICPVPXWEGCA-UHFFFAOYSA-N,C1CN2CCC1C(C2)O,15381,35:1|2:4|3:2|14:1
OUOGYOBZKZJEQN-UHFFFAOYSA-N,C1=C(C(=C(C(=C1Cl)Cl)I)Cl)Cl,520590,9:1|10:1|53:4|63:1
RYPKRALMXUUNKS-HWKANZROSA-N,CCC/C=C/C,639661,1:2|2:2|6:1
QGCXVKCDWOOWTQ-UHFFFAOYSA-N,CCCC(C)C(C)(C)CCC,53425970,1:5|2:4|3:1|4:1
QWUJRJVGSSNVCN-UHFFFAOYSA-N,C1C=CCC12C=CC=C2,141111,2:2|4:1|6:3
AHJWSRRHTXRLAQ-UHFFFAOYSA-N,COC(OC)(OC)OC,74613,24:4|4:1
PTOBYSVNDQASRB-UHFFFAOYSA-N,CCOC1=C(C=C(C=C1)C)Cl,111561,1:1|9:3|10:1|11:1|53:1|25:1
UEVKWTASYVIROP-UHFFFAOYSA-N,CCCCC1=CC=CC=C1Br,12580694,64:1|1:1|2:2|9:4|10:1|12:1
ZBEGLEYBWGNZJA-UHFFFAOYSA-N,CCCCCCCCCCCCOC1=CC=C(C=C1)C=O,141069,1:1|2:10|9:4|10:2|20:1|25:1
HPPUQZZCHCEJEW-UHFFFAOYSA-N,CC1=C(CC(CC1)(C)C=O)C,38621,1:3|2:3|4:1|70:1|20:1
UKAJDOBPPOAZSS-UHFFFAOYSA-N,CC[Si](C)(C)C,137936,1:4|2:1|81:1
ZHXUWDPHUQHFOV-UHFFFAOYSA-N,C1=CC(=NC=C1Br)Br,69353,64:2|39:1
KRAMFLATTKXGOW-UHFFFAOYSA-N,CC1=C(C=C(C=C1)F)N=C=O,2734879,9:3|10:1|11:1|109:1|71:1
XYVHRFVONMVDGK-QMMMGPOBSA-N,CC(C)OC(=O)C[C@@H](C(=O)OC(C)C)O,11333435,1:4|3:3|22:1|14:1|77:1
BSJVZANRYHAYEA-UHFFFAOYSA-N,CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,24799,1:4|2:8|3:2|22:2
UCIRGAWKROSICQ-UHFFFAOYSA-N,CCCCC#CCCCCOC1CCCCO1,103504,1:1|2:9|3:1|66:1|25:1|27:1
ZCFVFGSTMMICOZ-UHFFFAOYSA-N,C1C2C1C3=CC=CC=C3C=C2,137949,2:1|3:1|6:1|9:4|10:1|13:1
FWUVBKJRLSFCQW-UHFFFAOYSA-N,CC(C)C1CCC(OC1=O)(C)C,106762,1:4|2:2|3:2|4:1|77:1
QJYUGFCUWYOCDJ-UHFFFAOYSA-N,COC(=O)C1=C(C2=CC=CC=C2C(=C1)C3(C4=CC=CC5=C4C(=CC=C5)C(=O)O3)O)O,170718,1:1|4:1|9:11|10:8|77:2|14:1|17:1
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,8058,1:2|2:4
VMODAALDMAYACB-UHFFFAOYSA-N,CC1C2CC3CC(C2)CC1C3,136535,1:1|2:5|3:5
AWQOXJOAQMCOED-UHFFFAOYSA-N,C=CCCCCCCC(=O)O,35860,2:6|42:1|5:1
AIHCVGFMFDEUMO-UHFFFAOYSA-N,[SiH2](I)I,139466,79:1|63:2
OZWJLGGZWZZBKK-UHFFFAOYSA-N,CCCCCCCCCOC1=CC=C(C=C1)C=O,142697,1:1|2:7|9:4|10:2|20:1|25:1
YLXIPWWIOISBDD-NDAAPVSOSA-N,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,5815,2:1|3:2|9:3|42:2|13:1|14:3|17:2|31:1
VFZVKWGNULCLCW-UHFFFAOYSA-N,CCC(=O)OC(C)(CCC=C(C)C)C#C,103393,1:4|2:2|4:1|65:1|8:1|22:1
STBYRSZXHDPASK-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C=C1)CCl,81106,9:6|10:3|11:1|44:1
KIVUHCNVDWYUNP-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,17534,9:11|10:6|36:1
WWFMINHWJYHXHF-UHFFFAOYSA-N,C1=CC(=NC(=C1)CO)CO,70957,2:2|14:2|39:1
NSISWGKYJIDLAQ-UHFFFAOYSA-N,CC#CC(C)(C)Cl,4560141,1:3|66:1|46:1
JWVTWJNGILGLAT-UHFFFAOYSA-N,C=CC1=CC=C(C=C1)F,67883,9:4|10:1|5:1|71:1
UWLHSHAHTBJTBA-UHFFFAOYSA-N,CCCCCCCCI,12380,1:1|2:7|63:1
CDRPUGZCRXZLFL-OWOJBTEDSA-N,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O,667639,9:6|10:2|6:1|17:4
DDMOUSALMHHKOS-UHFFFAOYSA-N,C(C(F)(F)Cl)(F)(F)Cl,6429,90:2
ZGKLOPMHAGUVBT-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC1=CC(=CC=C1)OC(CC)CNC(=O)C2=C(C3=CC=CC=C3C=C2)O,112544,96:1|1:2|2:14|9:10|10:4|12:1|17:1|26:1
ZOZUXFQYIYUIND-UHFFFAOYSA-N,C1COC(C(O1)Cl)Cl,7246,27:2|45:2
WEQNAYAFSPIONP-UHFFFAOYSA-N,C1(C(C(C1(F)F)(C(F)(F)F)F)(F)F)(C(F)(F)F)F,94346,74:2|75:2|76:2
FWPVKDFOUXHOKQ-UHFFFAOYSA-N,C1CCC(C1)(CC(=O)O)CC(=O)O,85558,2:6|4:1|42:2
SRNLFSKWPCUYHC-UHFFFAOYSA-N,C#C[SiH3],136821,65:1|78:1
BVSGXVHDNMPZSE-UHFFFAOYSA-N,CCCCCCCCOC1=CC=C(C=C1)CO,144261,1:1|2:6|9:4|10:1|12:1|14:1|25:1
RBIDPZJTXCPESJ-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CC(=CC=C2)C,23859,9:8|10:2|11:2
FPVUCBMBMUHRDX-XMMPIXPASA-N,CC(=CCC1=C(C=CC(=C1)COC(=O)[C@]2(C(=C(C(=O)O2)O)C3=CC=C(C=C3)O)C)O)C,3035414,1:3|4:1|70:1|8:1|9:7|10:1|12:2|77:2|14:1|17:2
QKNKHPHVXRVWEW-UHFFFAOYSA-N,CC(C)(C#C)C#C,143917,1:2|4:1|65:2
KWUWHKRBPALTGJ-UHFFFAOYSA-N,CCCCCCC(CCCCCC)O,136715,1:2|2:10|3:1|14:1
DDTJIQUCOLHYDL-UHFFFAOYSA-N,CCCCCCCCC(C)C1=CC=CC=C1,20659,1:2|2:7|13:1|9:5
HPDAWHPYUNZJMN-UHFFFAOYSA-N,CCCCCCCCCCCC=CCCCCC,525030,1:2|2:14|6:1
YEZMNTBSGDUYBT-UHFFFAOYSA-N,CC(C)(CCl)Br,137422,64:1|1:2|4:1|44:1
XNUZWIXOUNSBLL-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC(CO)CO,141319,2:2|3:1|9:5|10:1|77:1|14:2
NCBZRJODKRCREW-UHFFFAOYSA-N,COC1=CC=CC(=C1)N,10824,24:1|9:4|10:1|36:1
OTMSDBZUPAUEDD-FIBGUPNXSA-N,CC,137287,1:2
FMKCDSXOYLTWBR-UHFFFAOYSA-N,CCC(=O)OCC1CCCO1,61183,27:1|1:1|2:3|3:1|22:1
PCCCQOGUVCNYOI-FNORWQNLSA-N,C/C=C(\C)/C(=C)C,5367615,8:1|1:3|7:1
FKJARBPQBIATJT-UHFFFAOYSA-N,C1=CC=C(C=C1)CN(C2=CC=CC=C2)C3=CC=CC=C3,69080,9:15|10:3|35:1
DOHUZZRUQQKEBR-UHFFFAOYSA-N,CCCCCCCCCC(C)NC,109373,1:2|2:8|3:1|31:1
JAYBMJPZPJBTQZ-UHFFFAOYSA-N,CCCCC1CCC(CC1)C(=O)OC2=CC=C(C=C2)OCC,105459,1:2|2:7|3:2|9:4|10:2|77:1|25:1
BVKCQBBZBGYNOP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,23599,1:2|2:36
CKFGINPQOCXMAZ-UHFFFAOYSA-N,C(O)O,79015,2:1|14:2
BDAGIAXQQBRORQ-UHFFFAOYSA-N,C1CC2CCC3=CC=CC(=C23)C1,136317,9:3|2:3|12:2|13:1
NRBMEEDORZDRIT-UHFFFAOYSA-N,CCCCCCC(C)C(C)CC,545624,1:4|2:6|3:2
OBGJHUWOEJFPJS-UHFFFAOYSA-N,CC(C)SC(C)(C)C,525370,104:1|1:5|4:1
GJOJDDYVYWHRJW-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=CC5=C4C6=C(C=C5)C=CC7=C6C8=CC=CC=C8C=C7)C=C3,140700,9:20|10:14
XMVQWNRDPAAMJB-UHFFFAOYSA-N,C1CC(C=C1)CCCCCCCCCCCCC(=O)O,72853,2:14|3:1|42:1|6:1
DDGBOLJFAMEBOE-UHFFFAOYSA-N,CCOC(CC(C)C)OCC,19695,1:4|2:1|3:2|25:2
NXZMBOYMQLHOPD-UHFFFAOYSA-N,CC(C(C)C(C)(C)C)C(C)(C)C,521599,1:8|3:2|4:2
UWODATFVIWARKW-UHFFFAOYSA-N,C1CC2=C(C=C1)C3=CC4=CC=CC=C4C=C3C=C2,43512,9:8|2:1|12:1|10:5|6:1
IZCBXLKODYZSDJ-UHFFFAOYSA-N,CC(C)CCC(C)N,34204,1:3|2:2|3:1|30:1
ZPOMMBHYDITYNL-UHFFFAOYSA-N,C1CC2CC1C3C2C4CCC3C4O,142056,2:5|3:7|14:1
UELJFQQBQVFDMT-UHFFFAOYSA-N,CC1=CC=C(C=C1)CC(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C,141358,9:12|10:1|11:3|12:1|13:1
VHNLHPIEIIHMHH-UHFFFAOYSA-N,CCCCCCCCCC(CCC)O,98972,1:2|2:10|3:1|14:1
OWVJMAKUWHECNI-UHFFFAOYSA-N,CC(=C)C[Si](C)(C)C,642554,1:4|2:1|81:1|7:1
NNYOSLMHXUVJJH-UHFFFAOYSA-N,CCC(CCCCO)O,11029886,1:1|2:5|3:1|14:2
WBESQMVRIKXRFL-UHFFFAOYSA-N,CC1(CCCO1)O,23743,1:1|2:2|27:1|4:1|14:1
SJOHDSPLOVBXOF-UHFFFAOYSA-N,CCC(C)(C)SC,525429,1:3|2:1|4:1|102:1
CKHLARJSOMXDKL-UHFFFAOYSA-N,C1CCC(CC1)C(C(C2CCCCC2)O)O,4424117,2:10|3:4|14:2
GQKZRWSUJHVIPE-UHFFFAOYSA-N,CCCC(C)OC(=O)C,12278,1:2|2:2|3:1|21:1
IKHGUXGNUITLKF-MZCSYVLQSA-N,C(=O)C,123124,1:1|20:1
JGFZNNIVVJXRND-UHFFFAOYSA-N,CCN(C(C)C)C(C)C,81531,1:5|3:2|35:1
BXZQKMDNORUZLP-UHFFFAOYSA-N,CCC1COC(OC1)C,141250,27:2|1:2|2:1|3:2
